,id,y,safra,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,sum_bill,avg_bill,max_bill,sum_bill,avg_bill,max_bill
27600,27601,0,200607,100000,2,1,2,28,0,0,0,0,-1,0,4864,9089,13534,16158,6700,7730,5800,6000,4375,6700,3000,0,58075.0,9679.17,16158.0,25875.0,4312.5,6700.0
27601,27602,0,200607,20000,2,2,2,27,0,0,0,0,0,-1,18854,19116,15030,13025,12223,15975,1292,1509,1522,3111,20000,1121,94223.0,15703.83,19116.0,28555.0,4759.17,20000.0
27602,27603,0,200607,400000,2,1,2,29,-2,-2,-2,-2,-2,-2,7622,38849,13586,19502,3809,4512,39097,13653,19617,3930,7021,24987,87880.0,14646.67,38849.0,108305.0,18050.83,39097.0
27603,27604,0,200607,100000,2,2,2,28,0,0,0,0,0,0,50697,51813,53416,32422,33177,42560,1959,2545,1513,1268,10000,10000,264085.0,44014.17,53416.0,27285.0,4547.5,10000.0
27604,27605,0,200607,30000,2,2,2,22,0,0,2,0,0,0,30028,30566,30560,30194,30113,23212,2634,1000,1377,1211,1000,3690,174673.0,29112.17,30566.0,10912.0,1818.67,3690.0
27605,27606,0,200607,150000,2,2,1,26,0,0,0,0,2,2,81638,70605,70647,77659,15525,0,2481,4263,8900,0,0,0,316074.0,52679.0,81638.0,15644.0,2607.33,8900.0
27606,27607,1,200607,60000,2,2,1,24,0,0,0,0,0,0,62786,61764,62254,59586,33190,32243,2212,3100,2000,1111,1122,1208,311823.0,51970.5,62786.0,10753.0,1792.17,3100.0
27607,27608,0,200607,140000,2,3,2,26,0,0,0,0,0,0,93384,93443,57219,57621,48323,45082,3514,3000,2000,2000,1636,1686,395072.0,65845.33,93443.0,13836.0,2306.0,3514.0
27608,27609,0,200607,80000,2,1,2,25,0,0,0,0,0,0,53685,15291,20694,25435,30510,36101,3291,5694,5435,5510,6101,6742,181716.0,30286.0,53685.0,32773.0,5462.17,6742.0
27609,27610,0,200607,200000,2,2,2,26,0,0,-2,-2,-1,0,153900,0,0,0,3533,4053,0,0,0,3533,1000,1500,161486.0,26914.33,153900.0,6033.0,1005.5,3533.0
27610,27611,0,200607,410000,2,1,2,28,-2,-2,-2,-2,-2,-2,5184,3449,2300,0,150,150,3476,2300,0,150,150,989,11233.0,1872.17,5184.0,7065.0,1177.5,3476.0
27611,27612,0,200607,50000,2,2,1,26,0,0,0,0,0,0,43800,44335,44626,40928,29367,29156,2043,2126,2104,990,1200,1654,232212.0,38702.0,44626.0,10117.0,1686.17,2126.0
27612,27613,1,200607,50000,2,2,2,25,2,2,2,2,2,2,33995,34937,34394,36509,37105,37866,1800,300,3000,1500,1500,0,214806.0,35801.0,37866.0,8100.0,1350.0,3000.0
27613,27614,1,200607,100000,2,2,2,26,1,2,0,0,2,2,6056,5810,6860,8337,8054,8921,0,1150,1600,0,1000,0,44038.0,7339.67,8921.0,3750.0,625.0,1600.0
27614,27615,0,200607,190000,2,2,2,24,0,-1,0,0,0,0,15740,106602,100177,102308,104614,106847,106602,3700,3800,4000,4075,10000,536288.0,89381.33,106847.0,132177.0,22029.5,106602.0
27615,27616,1,200607,120000,2,2,2,27,2,2,2,2,2,2,120649,123203,119820,124755,99423,101718,6000,0,8500,0,11345,3700,689568.0,114928.0,124755.0,29545.0,4924.17,11345.0
27616,27617,0,200607,20000,2,1,2,22,0,0,0,0,0,0,16917,17904,20030,18475,17631,3950,3500,2450,2000,376,79,2350,94907.0,15817.83,20030.0,10755.0,1792.5,3500.0
27617,27618,0,200607,30000,2,2,2,22,1,2,0,0,0,0,16549,17085,17003,7150,6508,8459,1500,1396,2000,178,2000,2000,72754.0,12125.67,17085.0,9074.0,1512.33,2000.0
27618,27619,1,200607,20000,2,3,2,22,2,2,0,0,0,2,16381,13837,14907,15853,17776,17352,0,1600,1500,2500,0,1000,96106.0,16017.67,17776.0,6600.0,1100.0,2500.0
27619,27620,1,200607,20000,2,2,2,22,0,0,0,0,0,0,15247,16561,17280,18431,18341,19569,1575,1294,1596,655,1669,0,105429.0,17571.5,19569.0,6789.0,1131.5,1669.0
27620,27621,0,200607,80000,2,2,2,22,0,0,0,0,0,0,1742,2524,5097,6107,7141,7355,1200,3000,1500,1500,700,500,29966.0,4994.33,7355.0,8400.0,1400.0,3000.0
27621,27622,0,200607,80000,2,2,2,23,-1,0,0,0,0,0,78379,78589,77461,59228,46766,47630,3015,2810,2000,2000,2000,1800,388053.0,64675.5,78589.0,13625.0,2270.83,3015.0
27622,27623,0,200607,50000,2,1,2,23,-1,-1,-1,-1,-1,-1,3430,2478,2299,4800,9810,660,2548,2321,4800,9810,660,2980,23477.0,3912.83,9810.0,23119.0,3853.17,9810.0
27623,27624,1,200607,80000,2,1,2,23,2,2,2,0,0,0,84052,84787,77572,77123,49823,50680,7100,0,3500,2500,2000,2000,424037.0,70672.83,84787.0,17100.0,2850.0,7100.0
27624,27625,0,200607,50000,2,1,2,23,0,0,0,0,0,2,49593,49918,51402,49020,50679,51568,2200,2600,2500,3800,2200,0,302180.0,50363.33,51568.0,13300.0,2216.67,3800.0
27625,27626,0,200607,50000,2,2,2,24,-1,-1,-2,-1,-1,0,594,0,0,51400,11330,12144,0,0,51400,11330,1000,1000,75468.0,12578.0,51400.0,64730.0,10788.33,51400.0
27626,27627,0,200607,80000,2,2,2,24,-1,-1,-1,-1,-1,-1,386,1392,18634,5433,2053,5781,1396,18754,5449,2059,5798,3098,33679.0,5613.17,18634.0,36554.0,6092.33,18754.0
27627,27628,1,200607,20000,2,2,1,24,1,2,3,2,0,0,19242,21821,21197,20400,20000,20000,3200,0,0,0,0,0,122660.0,20443.33,21821.0,3200.0,533.33,3200.0
27628,27629,0,200607,70000,2,3,2,24,0,0,0,-1,0,0,8391,10242,11026,2342,2390,0,2000,1000,2342,48,0,0,34391.0,5731.83,11026.0,5390.0,898.33,2342.0
27629,27630,0,200607,130000,2,2,2,23,0,0,0,-2,-2,-2,8690,9500,0,0,0,0,1000,0,0,0,0,0,18190.0,3031.67,9500.0,1000.0,166.67,1000.0
27630,27631,1,200607,10000,2,2,2,21,2,2,3,2,0,0,6795,10398,10094,9768,8430,20735,3905,0,0,300,2165,2666,66220.0,11036.67,20735.0,9036.0,1506.0,3905.0
27631,27632,1,200607,50000,2,2,1,23,2,2,0,0,0,0,54866,51520,41711,22775,4215,3016,1000,1860,1600,452,100,114,178103.0,29683.83,54866.0,5126.0,854.33,1860.0
27632,27633,0,200607,50000,2,1,2,23,0,0,2,0,0,0,9978,12493,10447,12247,9195,4995,3000,0,2020,0,100,2000,59355.0,9892.5,12493.0,7120.0,1186.67,3000.0
27633,27634,0,200607,20000,2,2,2,22,0,0,0,0,0,0,15090,15199,17111,18422,18234,18217,1500,3000,2000,779,796,788,102273.0,17045.5,18422.0,8863.0,1477.17,3000.0
27634,27635,0,200607,80000,2,1,2,22,-1,-1,-1,-1,-1,0,1807,133,5395,1182,266,366,133,5395,1182,266,233,0,9149.0,1524.83,5395.0,7209.0,1201.5,5395.0
27635,27636,1,200607,70000,2,2,1,23,0,0,0,0,0,0,69951,70722,70815,63183,31633,31275,3200,3202,2989,1081,1099,1143,337579.0,56263.17,70815.0,12714.0,2119.0,3202.0
27636,27637,0,200607,10000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,-400,0,0,0,0,0,400,0,0,-400.0,-66.67,0.0,400.0,66.67,400.0
27637,27638,0,200607,120000,2,2,2,23,0,0,2,0,0,0,39517,42543,41583,42736,43806,44623,4000,0,2000,1600,1500,1557,254808.0,42468.0,44623.0,10657.0,1776.17,4000.0
27638,27639,0,200607,20000,2,2,2,23,0,0,0,2,0,0,15071,16082,17952,18216,17816,19697,1266,2136,1000,0,1881,0,104834.0,17472.33,19697.0,6283.0,1047.17,2136.0
27639,27640,0,200607,50000,2,2,2,23,-1,0,0,2,2,2,865,1893,3991,3748,3748,-3148,1202,2300,0,0,4999,0,11097.0,1849.5,3991.0,8501.0,1416.83,4999.0
27640,27641,0,200607,20000,2,1,2,24,0,0,0,0,0,0,14273,13327,11789,11200,13244,13539,1183,2000,1200,2244,506,561,77372.0,12895.33,14273.0,7694.0,1282.33,2244.0
27641,27642,0,200607,40000,2,2,2,23,0,0,0,0,0,0,39402,39321,38246,39289,39882,39650,2000,2000,2000,1500,1500,2000,235790.0,39298.33,39882.0,11000.0,1833.33,2000.0
27642,27643,0,200607,80000,2,1,2,23,0,0,0,0,0,0,78366,67801,68034,55674,48649,47041,2540,2442,1810,1661,1668,1663,365565.0,60927.5,78366.0,11784.0,1964.0,2540.0
27643,27644,1,200607,20000,2,2,2,24,1,2,2,2,2,-2,4697,3800,5989,5761,0,0,0,2266,38,0,0,0,20247.0,3374.5,5989.0,2304.0,384.0,2266.0
27644,27645,0,200607,130000,2,2,1,24,0,0,0,0,0,0,66072,68223,70638,72955,74877,76334,3000,3001,3000,2500,2200,2200,429099.0,71516.5,76334.0,15901.0,2650.17,3001.0
27645,27646,0,200607,100000,2,2,1,24,-1,-1,0,-1,-1,-1,53309,7500,15477,23472,12500,14666,7500,10035,23500,12500,14666,79053,126924.0,21154.0,53309.0,147254.0,24542.33,79053.0
27646,27647,0,200607,120000,2,2,2,24,0,0,0,0,0,0,93338,91207,89890,88030,88579,89566,3261,4793,3013,3014,3522,3007,540610.0,90101.67,93338.0,20610.0,3435.0,4793.0
27647,27648,0,200607,50000,2,3,2,24,0,0,0,0,0,0,48658,46749,42190,30683,29140,28986,1900,1613,1504,1200,1100,1100,226406.0,37734.33,48658.0,8417.0,1402.83,1900.0
27648,27649,0,200607,190000,2,2,2,24,0,0,0,0,0,0,183821,186084,184426,104154,106014,109014,9000,6621,2083,2500,3000,9076,873513.0,145585.5,186084.0,32280.0,5380.0,9076.0
27649,27650,0,200607,50000,2,1,2,25,0,0,0,-1,-1,-2,20916,14500,0,790,3696,6696,5000,0,790,3696,3000,5724,46598.0,7766.33,20916.0,18210.0,3035.0,5724.0
27650,27651,0,200607,20000,2,3,1,54,2,0,0,2,2,2,14381,16174,18210,19335,19715,20249,2350,2300,1721,1000,1000,1000,108064.0,18010.67,20249.0,9371.0,1561.83,2350.0
27651,27652,0,200607,50000,2,1,2,23,1,-1,-1,-2,-2,-2,-697,11361,0,0,0,0,12058,0,0,0,0,0,10664.0,1777.33,11361.0,12058.0,2009.67,12058.0
27652,27653,0,200607,50000,2,1,2,23,0,0,0,2,2,2,15252,16885,18500,18864,19807,19407,2200,2200,1000,1500,0,3000,108715.0,18119.17,19807.0,9900.0,1650.0,3000.0
27653,27654,1,200607,80000,2,2,2,22,2,2,0,0,0,0,53023,76708,39701,41021,41525,42394,0,3320,1980,1484,1536,1548,294372.0,49062.0,76708.0,9868.0,1644.67,3320.0
27654,27655,1,200607,10000,2,3,2,22,2,0,0,0,-1,0,7720,10063,9272,-8758,8989,9202,2500,1000,0,30000,500,953,36488.0,6081.33,10063.0,34953.0,5825.5,30000.0
27655,27656,0,200607,50000,2,2,2,22,0,0,0,0,0,0,18293,19301,20338,22486,22932,23413,1315,1352,2500,820,850,855,126763.0,21127.17,23413.0,7692.0,1282.0,2500.0
27656,27657,1,200607,50000,2,2,2,22,0,0,0,0,0,0,50635,49488,48099,50021,50352,50740,1760,1888,3464,1717,1766,2500,299335.0,49889.17,50740.0,13095.0,2182.5,3464.0
27657,27658,0,200607,50000,2,2,2,23,2,0,0,0,0,0,49441,45880,42621,21734,18775,19590,1998,2198,1300,655,1100,654,198041.0,33006.83,49441.0,7905.0,1317.5,2198.0
27658,27659,0,200607,20000,2,2,2,22,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
27659,27660,1,200607,60000,2,1,2,27,2,2,0,0,0,2,19341,19625,20347,21669,23005,22499,900,1342,1664,2000,0,900,126486.0,21081.0,23005.0,6806.0,1134.33,2000.0
27660,27661,0,200607,50000,2,2,2,23,-1,0,0,2,0,0,9101,10446,12595,11449,9914,9875,1502,2651,500,500,500,500,63380.0,10563.33,12595.0,6153.0,1025.5,2651.0
27661,27662,1,200607,50000,2,2,2,23,0,0,0,0,0,0,47559,48549,50076,50205,19985,20650,1784,2701,2220,1000,1050,14951,237024.0,39504.0,50205.0,23706.0,3951.0,14951.0
27662,27663,0,200607,20000,2,2,2,21,-1,-1,2,2,-2,-2,390,780,780,0,0,0,780,0,0,0,0,0,1950.0,325.0,780.0,780.0,130.0,780.0
27663,27664,1,200607,20000,2,2,2,23,0,0,3,2,0,0,14418,18829,18248,17657,18007,18385,5000,0,0,644,668,670,105544.0,17590.67,18829.0,6982.0,1163.67,5000.0
27664,27665,1,200607,80000,2,3,1,23,2,2,2,2,2,2,22852,25371,26111,25393,29053,28450,3200,1440,0,4100,0,1037,157230.0,26205.0,29053.0,9777.0,1629.5,4100.0
27665,27666,1,200607,50000,2,3,2,24,0,-1,-1,2,2,-1,10901,16877,9673,7755,6701,15567,22514,4000,8,3000,19000,3500,67474.0,11245.67,16877.0,52022.0,8670.33,22514.0
27666,27667,0,200607,120000,2,2,2,24,0,0,0,-2,-2,-2,27491,20707,-1843,45041,45453,42065,3000,1843,46884,1296,7000,0,178914.0,29819.0,45453.0,60023.0,10003.83,46884.0
27667,27668,0,200607,50000,2,1,2,24,0,0,0,0,0,0,43219,35137,25862,12468,12381,12683,2400,1900,2400,250,500,0,141750.0,23625.0,43219.0,7450.0,1241.67,2400.0
27668,27669,1,200607,110000,2,1,2,24,1,2,0,0,0,0,115527,109871,110565,216850,110952,109169,0,4000,7000,7766,3982,5000,772934.0,128822.33,216850.0,27748.0,4624.67,7766.0
27669,27670,0,200607,30000,2,2,2,24,1,2,2,0,0,0,26690,27954,27226,28427,28752,28447,2000,0,2000,1000,1100,1500,167496.0,27916.0,28752.0,7600.0,1266.67,2000.0
27670,27671,1,200607,110000,2,2,2,23,2,0,0,-1,0,0,1587,2399,0,980,35305,36065,1000,0,980,35000,1327,1500,76336.0,12722.67,36065.0,39807.0,6634.5,35000.0
27671,27672,0,200607,20000,2,2,2,23,0,0,2,0,0,0,15675,17462,16895,17470,7500,7500,4492,0,1000,150,0,0,82502.0,13750.33,17470.0,5642.0,940.33,4492.0
27672,27673,0,200607,50000,2,2,2,23,0,0,0,0,0,0,47654,48529,44669,45684,46592,47568,2000,1743,1758,1666,1725,2128,280696.0,46782.67,48529.0,11020.0,1836.67,2128.0
27673,27674,1,200607,50000,2,1,2,24,0,0,2,0,0,0,48483,52167,51052,50116,20181,19702,4500,0,2000,19000,1000,800,241701.0,40283.5,52167.0,27300.0,4550.0,19000.0
27674,27675,0,200607,50000,2,2,2,24,0,0,0,0,0,0,43638,42146,30026,29857,30619,30376,2200,1700,2000,1261,1419,1400,206662.0,34443.67,43638.0,9980.0,1663.33,2200.0
27675,27676,0,200607,20000,2,2,2,22,2,0,0,0,0,0,20549,21301,22251,18040,18402,19118,1400,1300,1284,646,1000,836,119661.0,19943.5,22251.0,6466.0,1077.67,1400.0
27676,27677,0,200607,200000,2,2,1,36,0,0,0,0,0,0,184697,186660,77221,110294,68214,72103,8001,5000,35000,6000,5000,5000,699189.0,116531.5,186660.0,64001.0,10666.83,35000.0
27677,27678,0,200607,30000,2,1,2,24,-1,0,0,0,0,0,1991,2621,4211,4709,4805,2848,2000,2000,1000,96,0,3000,21185.0,3530.83,4805.0,8096.0,1349.33,3000.0
27678,27679,0,200607,130000,2,3,1,23,0,0,0,0,0,0,109592,113508,115633,96898,46425,0,5733,5659,4680,2325,0,0,482056.0,80342.67,115633.0,18397.0,3066.17,5733.0
27679,27680,0,200607,20000,2,2,2,24,0,-1,-1,0,-1,-1,4261,7830,17213,4781,3178,15834,7830,17221,1203,3178,15834,0,53097.0,8849.5,17213.0,45266.0,7544.33,17221.0
27680,27681,0,200607,20000,2,1,2,23,-1,0,0,0,0,0,19364,19082,19286,19637,18826,19522,1358,1321,1400,1000,1000,2583,115717.0,19286.17,19637.0,8662.0,1443.67,2583.0
27681,27682,0,200607,60000,2,2,1,23,0,0,0,0,2,2,59408,58844,43427,30408,30632,30021,2230,2000,4300,1000,0,2000,252740.0,42123.33,59408.0,11530.0,1921.67,4300.0
27682,27683,0,200607,30000,2,1,2,24,0,0,2,2,-2,-2,27660,28780,780,0,0,0,2000,0,0,0,0,0,57220.0,9536.67,28780.0,2000.0,333.33,2000.0
27683,27684,1,200607,30000,2,2,2,22,2,0,0,0,0,0,27987,25690,27032,28070,29402,29854,1420,1762,1800,2089,1059,1123,168035.0,28005.83,29854.0,9253.0,1542.17,2089.0
27684,27685,0,200607,120000,2,2,2,24,0,0,0,0,0,0,55829,53799,53021,53216,49194,48487,2000,2600,4241,1700,2500,1500,313546.0,52257.67,55829.0,14541.0,2423.5,4241.0
27685,27686,0,200607,30000,2,2,2,24,0,0,0,0,2,2,20367,21882,22929,25433,26228,25679,2000,1696,3200,1500,0,4306,142518.0,23753.0,26228.0,12702.0,2117.0,4306.0
27686,27687,0,200607,30000,2,1,2,24,0,0,0,0,0,0,26094,27095,28158,29385,29665,30446,1440,1503,1730,1010,1206,1949,170843.0,28473.83,30446.0,8838.0,1473.0,1949.0
27687,27688,1,200607,60000,2,2,1,24,0,0,0,0,0,2,23851,24404,21849,18474,15488,11348,1700,2000,1200,1000,0,3500,115414.0,19235.67,24404.0,9400.0,1566.67,3500.0
27688,27689,1,200607,50000,2,2,2,25,0,0,0,0,0,0,45688,47122,48888,37264,17486,18348,2500,3000,2000,1000,1000,1000,214796.0,35799.33,48888.0,10500.0,1750.0,3000.0
27689,27690,0,200607,30000,2,2,2,25,0,0,0,0,0,0,8935,9948,10971,11982,12219,12475,1165,1188,1199,436,452,458,66530.0,11088.33,12475.0,4898.0,816.33,1199.0
27690,27691,0,200607,270000,2,1,2,25,-1,-1,-1,-1,-1,-1,4999,5588,3366,0,2192,0,5588,3366,0,2192,0,18192,16145.0,2690.83,5588.0,29338.0,4889.67,18192.0
27691,27692,0,200607,360000,2,1,2,25,0,0,0,0,0,0,160411,163079,166445,168301,171870,175458,6200,6200,4768,5000,5000,5023,1005564.0,167594.0,175458.0,32191.0,5365.17,6200.0
27692,27693,0,200607,450000,2,3,2,26,0,0,0,0,0,0,28765,24672,23095,20776,6189,2396,1714,2012,1107,21,512,81081,105893.0,17648.83,28765.0,86447.0,14407.83,81081.0
27693,27694,0,200607,50000,2,1,2,25,-1,2,-1,-1,-1,-1,9040,3020,2262,2185,0,5918,0,2262,2185,0,5918,0,22425.0,3737.5,9040.0,10365.0,1727.5,5918.0
27694,27695,0,200607,50000,2,3,2,25,0,0,0,0,0,0,27232,26777,27129,26613,26057,25924,1439,1464,1401,908,935,924,159732.0,26622.0,27232.0,7071.0,1178.5,1464.0
27695,27696,0,200607,120000,2,1,2,25,0,0,0,0,0,0,58106,53974,51786,43180,41469,42004,2000,3000,3000,4000,4000,2000,290519.0,48419.83,58106.0,18000.0,3000.0,4000.0
27696,27697,1,200607,40000,2,1,2,26,1,2,2,2,0,0,7904,7628,10270,9961,10495,12161,0,2775,0,1000,2000,1800,58419.0,9736.5,12161.0,7575.0,1262.5,2775.0
27697,27698,0,200607,140000,2,2,1,24,0,0,0,0,0,0,62755,64001,65341,66674,68003,69424,2285,2365,2413,2431,2514,3000,396198.0,66033.0,69424.0,15008.0,2501.33,3000.0
27698,27699,0,200607,200000,2,2,1,25,-2,-2,-2,-2,-2,-2,0,0,1257,0,0,0,0,1257,0,0,0,0,1257.0,209.5,1257.0,1257.0,209.5,1257.0
27699,27700,0,200607,30000,2,2,2,25,-1,-1,0,0,0,0,415,150,150,150,150,150,150,0,0,0,0,0,1165.0,194.17,415.0,150.0,25.0,150.0
27700,27701,0,200607,30000,2,2,2,25,0,0,0,0,0,-2,15493,16427,17379,23100,0,0,1500,1279,10000,0,0,0,72399.0,12066.5,23100.0,12779.0,2129.83,10000.0
27701,27702,1,200607,30000,2,1,2,25,2,2,2,2,2,0,29335,29869,26425,28034,27375,23466,4000,0,4400,0,2000,2000,164504.0,27417.33,29869.0,12400.0,2066.67,4400.0
27702,27703,0,200607,30000,2,2,1,25,0,0,0,2,0,0,25530,26600,29765,28933,29205,29630,1500,3600,0,978,2300,0,169663.0,28277.17,29765.0,8378.0,1396.33,3600.0
27703,27704,1,200607,110000,2,1,2,25,2,2,2,-1,-1,0,2729,4382,1972,1426,5660,5660,4340,5,1426,5660,0,0,21829.0,3638.17,5660.0,11431.0,1905.17,5660.0
27704,27705,0,200607,50000,2,1,2,24,1,2,2,2,2,0,33385,35538,34686,39097,38171,39396,3000,0,5000,0,2000,5000,220273.0,36712.17,39396.0,15000.0,2500.0,5000.0
27705,27706,0,200607,130000,2,2,2,24,0,0,-1,0,0,0,135466,126091,128636,103400,40638,11104,4139,137549,3519,1180,0,0,545335.0,90889.17,135466.0,146387.0,24397.83,137549.0
27706,27707,1,200607,50000,2,2,2,25,0,0,0,0,0,0,47431,48306,35150,25104,20560,8614,2000,1542,1475,1000,350,386,185165.0,30860.83,48306.0,6753.0,1125.5,2000.0
27707,27708,0,200607,150000,2,1,2,25,0,0,0,0,0,0,87822,83850,56931,96867,95085,69199,2575,2569,45000,5000,3312,1598,489754.0,81625.67,96867.0,60054.0,10009.0,45000.0
27708,27709,1,200607,30000,2,2,2,25,0,0,0,0,0,0,21020,21207,21403,21074,21289,21425,2000,2000,1500,2000,1000,1000,127418.0,21236.33,21425.0,9500.0,1583.33,2000.0
27709,27710,0,200607,50000,2,2,2,23,0,0,0,0,0,0,15167,16393,14195,14859,9446,7246,1523,1353,1017,1000,1000,0,77306.0,12884.33,16393.0,5893.0,982.17,1523.0
27710,27711,0,200607,20000,2,2,1,23,0,0,0,0,0,0,17049,16178,17218,18630,19029,19579,15000,1600,2000,1000,1000,531,107683.0,17947.17,19579.0,21131.0,3521.83,15000.0
27711,27712,0,200607,230000,2,2,2,24,0,0,2,0,0,0,64929,65093,59349,56418,52950,49439,6000,0,3000,2000,1500,3000,348178.0,58029.67,65093.0,15500.0,2583.33,6000.0
27712,27713,0,200607,280000,2,1,2,25,-2,-2,-2,-2,-2,-2,985,500,500,0,500,4778,505,500,0,500,4778,4898,7263.0,1210.5,4778.0,11181.0,1863.5,4898.0
27713,27714,0,200607,50000,2,2,2,24,0,0,0,0,0,0,5819,8044,3469,2121,821,3821,2555,1200,1000,0,3000,0,24095.0,4015.83,8044.0,7755.0,1292.5,3000.0
27714,27715,0,200607,130000,2,2,2,23,0,0,0,0,0,0,44930,40688,40880,37851,37816,39849,6000,6000,4000,10000,5000,8002,242014.0,40335.67,44930.0,39002.0,6500.33,10000.0
27715,27716,0,200607,20000,2,1,2,25,1,-1,-1,-1,-1,-1,0,891,789,0,728,169,891,789,0,728,169,0,2577.0,429.5,891.0,2577.0,429.5,891.0
27716,27717,0,200607,80000,2,3,1,26,0,0,0,0,0,0,69489,70336,71755,66175,67573,69083,2600,2571,2500,2500,2600,3000,414411.0,69068.5,71755.0,15771.0,2628.5,3000.0
27717,27718,0,200607,100000,2,1,2,24,0,0,0,0,0,0,84895,71271,71053,70405,71109,73905,3513,3169,3002,2022,3907,7145,442638.0,73773.0,84895.0,22758.0,3793.0,7145.0
27718,27719,1,200607,90000,2,2,2,24,2,0,0,2,0,0,89346,89466,93755,89706,89221,91596,4100,8245,0,3450,7200,0,543090.0,90515.0,93755.0,22995.0,3832.5,8245.0
27719,27720,0,200607,20000,2,1,2,24,-1,-1,-1,-1,-1,-1,440,4023,440,440,440,440,4023,440,440,440,440,440,6223.0,1037.17,4023.0,6223.0,1037.17,4023.0
27720,27721,1,200607,140000,2,2,1,24,2,-1,-1,-1,-1,-1,1536,696,696,696,696,696,696,696,696,696,696,696,5016.0,836.0,1536.0,4176.0,696.0,696.0
27721,27722,1,200607,150000,2,1,2,24,-1,-1,-1,-1,-1,-1,291,291,291,291,658,441,291,291,291,658,441,1197,2263.0,377.17,658.0,3169.0,528.17,1197.0
27722,27723,0,200607,140000,2,1,2,24,2,0,0,0,2,0,778,982,1206,5430,4460,8429,980,1000,5000,0,5000,10000,21285.0,3547.5,8429.0,21980.0,3663.33,10000.0
27723,27724,0,200607,50000,2,2,2,24,2,0,0,0,0,0,23497,24197,25226,26238,26760,27318,1395,1424,1436,958,989,1128,153236.0,25539.33,27318.0,7330.0,1221.67,1436.0
27724,27725,0,200607,30000,2,3,2,24,1,-2,-1,0,0,0,0,0,1469,2432,827,0,0,1469,1008,300,0,0,4728.0,788.0,2432.0,2777.0,462.83,1469.0
27725,27726,0,200607,110000,2,2,2,22,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,2990,0.0,0.0,0.0,2990.0,498.33,2990.0
27726,27727,0,200607,80000,2,1,2,23,-1,-1,-2,-1,-1,-1,326,-326,0,652,0,326,0,652,652,0,326,652,978.0,163.0,652.0,2282.0,380.33,652.0
27727,27728,1,200607,30000,2,2,1,23,0,0,0,0,2,0,21710,23021,23851,26067,25357,25887,1670,1500,2609,0,930,946,145893.0,24315.5,26067.0,7655.0,1275.83,2609.0
27728,27729,0,200607,90000,2,2,2,23,0,0,0,-2,-1,0,28120,32429,0,0,2522,2575,5000,0,0,2522,94,111,65646.0,10941.0,32429.0,7727.0,1287.83,5000.0
27729,27730,0,200607,80000,2,2,2,25,0,0,0,0,0,0,47836,49038,53158,48269,48019,46908,2000,5000,2000,2000,2000,2000,293228.0,48871.33,53158.0,15000.0,2500.0,5000.0
27730,27731,1,200607,30000,2,2,2,25,3,2,2,2,2,2,9095,10297,9988,11708,11223,12079,1500,0,1892,0,1042,700,64390.0,10731.67,12079.0,5134.0,855.67,1892.0
27731,27732,0,200607,20000,2,1,2,24,0,0,0,2,0,0,19335,20094,19495,18845,19023,17928,1415,3600,0,700,4500,1900,114720.0,19120.0,20094.0,12115.0,2019.17,4500.0
27732,27733,0,200607,30000,2,2,1,24,0,0,0,0,0,0,3740,4616,5837,6778,6912,7057,1100,1300,1200,247,256,258,34940.0,5823.33,7057.0,4361.0,726.83,1300.0
27733,27734,0,200607,80000,2,1,2,24,1,2,0,0,0,0,2254,620,4220,8540,8540,8540,0,3600,4500,0,0,4932,32714.0,5452.33,8540.0,13032.0,2172.0,4932.0
27734,27735,0,200607,90000,2,2,2,23,0,0,0,0,-1,-1,88015,69701,52046,42541,8571,4653,5640,16021,13280,8571,19653,12000,265527.0,44254.5,88015.0,75165.0,12527.5,19653.0
27735,27736,0,200607,50000,2,2,2,25,0,0,0,0,0,0,46895,45929,44709,28179,28877,29217,2000,1740,1400,1000,1000,1100,223806.0,37301.0,46895.0,8240.0,1373.33,2000.0
27736,27737,1,200607,20000,2,1,2,22,2,0,0,0,0,2,13718,15033,15751,17068,17891,17463,1550,1268,1585,1408,0,1700,96924.0,16154.0,17891.0,7511.0,1251.83,1700.0
27737,27738,0,200607,10000,2,2,2,22,0,0,0,0,0,0,6488,7502,8519,9376,9562,9762,1282,1299,1156,342,354,793,51209.0,8534.83,9762.0,5226.0,871.0,1299.0
27738,27739,0,200607,80000,2,3,2,23,0,0,0,0,0,0,66909,67465,65470,57187,29058,26790,2451,3017,1557,1500,1000,1239,312879.0,52146.5,67465.0,10764.0,1794.0,3017.0
27739,27740,1,200607,60000,2,2,2,25,0,0,0,0,0,0,75932,60693,50324,58688,30099,16810,3121,3000,12000,30000,12000,28618,292546.0,48757.67,75932.0,88739.0,14789.83,30000.0
27740,27741,0,200607,50000,2,1,2,25,0,0,0,0,0,0,50051,46768,48124,48171,19401,19412,1754,2500,1781,2000,695,1000,231927.0,38654.5,50051.0,9730.0,1621.67,2500.0
